BranchID,Employer,SalesForceID,TimesheetType,Date,Enrolled Hours-Total,Enrolled Hours-Hourly,HourlyEnrolledWorked,Enrolled Hours-Salaried,Enrolled Users-Total,UnEnrolled Hours,Total Hours(Enrolled + Unenrolled),UnenrolledUsers-Total,Employees in TA,Last TA File Process Date
2136,QA_Automation,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2137,Safe Federal Credit Union,0018W00001sjovr,Daily,1/1/2025 0:00,0,0,0,0,0,2057,2057,261,261,45707.0125
2138,Kansas City Care Clinic,0018W00002DLKyl,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2139,Analog Devices,0011I00001ZMugp,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2140,Core Institute,0018W00002F94Wf,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2141,The Museum of Flight,0018W00001sh3ae,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45706.69583
2142,SpaceX,0018W00001ZNPbh,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2143,Vitality Living,0018W0000253rlE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2144,Comfort Bridge DBA Care Synergy,0018W00002DLbmd,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2145,Tobosa Developmental Services,0018W00002F94FU,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2147,Tropical Texas Behavioral Health,0018W00002CwDBY,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2148,DolFinTech,0018W00002F8yIkQAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2149,GMT LLC,0018W00002Cvc5e,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2150,Centerspace,0018W000027iKPc,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2153,Kendal-Crosslands Communities,0018W000027iWRt,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2154,Astound Broadband,0018W00001sged9,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2155,Bright Wood,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2156,Wehah Farms Lundberg Farms,0018W000027jQcnQAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2157,Brightwater Senior Living,0018W00002DLiffQAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2160,North Point Hospitality,0018W000027kLEB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2161,OneBlood,0018W00001shgDJ,Daily,1/1/2025 0:00,0,0,0,0,0,7042.63,7042.63,915,915,
2162,Westminster Services Inc.,0018W00002EmliqQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2163,Mountville Mills,0018W00002H49IKQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2164,Airlite Plastics,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2166,Blount Fine Foods,0018W00001gIoPvQAK,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2167,Jewish Senior Life,0018W00002H45qiQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2168,Muckleshoot Indian Casino,0011I00001Ns4TX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2169,Samaritas,0018W00002DLQItQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2170,Resorts World Las Vegas,0018W00002H47qTQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2171,Lutheran Services Florida,0018W00002Cw46EQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2173,Lakeview Methodist HealthCare Center,0018W00002H4po3QAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2174,Motus,0018W00002DMPWCQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2175,PAI International,0018W000027kMmjQAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2176,Serigraph,0011I00001ZLvkVQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2177,Milestone Education LLC,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2178,Merz North America INC,0018W00001ZOIasQAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2179,ViaPath Technologies,0018W00002H4nmWQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2180,American Baptist Homes of the MidWest,0018W00002H2xirQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2181,BHI Senior Living,0018W00002Emm8oQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2182,Greystone,0018W00002H2xaEQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45303.01319
2183,Bauer Compressors,0018W00001shY7iQAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45706.8
2184,Full House Resorts,0018W000027kQOWQA2,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2185,Molded Fiber Glass Companies,0018W00002H39PUQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2186,Franklin University,0018W00002DM9JYQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2187,FireKeepers Casino,0018W00002Cw0ViQAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2188,Tucker Door & Trim,0018W00002H2xi3QAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2189,WakeRobin,0018W00002H4VuuQAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2190,Westminster Canterbury,0018W00002H45n5QAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2191,ROCKET FARM RESTAURANTS,0018W00002H41lpQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2193,GOSH Enterprises,0018W00002H4fsnQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2194,Lufkin,0018W00002H4pALQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2195,Word & Brown,0018W000027izXmQAI,Daily,1/1/2025 0:00,0,0,0,0,0,1921.96,1921.96,241,241,45707.3875
2196,Infirmary Health System,0011I00001ZL5F8QAL,Daily,1/1/2025 0:00,0,0,0,0,0,10789.4,10789.4,1051,1051,45707.46667
2197,Chai Pani,0018W00002KPmrIQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2198,JCK Restaurants,0018W00002H4pCCQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2202,Bee-Clean US Holdings LLC,0018W00002KPfVCQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2203,The Fifty/50 Group,0018W00002PbFyfQAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2204,Riverview Hospital,0018W00002H3cLPQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2206,Zunker Health,0018W00002KPryIQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2207,Texas Finishing Company,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2208,Banner Corporation,0018W0000253BBlQAM,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2209,Blue Star Growers Inc,0018W00002KPbEhQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2210,Product Card 1,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2211,Product Card 2,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2212,Product Card 3,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2213,Wesco Inc,0018W000027izVbQAI,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2214,Myrtue Medical Center,0018W00002H3zqEQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2215,Rosboro Company,0018W00002KQNFCQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2216,25132,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2218,S Katzman Produce,0018W00002F9FVEQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2219,Beigels Bakery,0018W00002PdgunQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2220,Amy's,0018W00001ZOYxRQAX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2221,Bish's RV,0018W00002PcqPVQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2222,Copper River Seafoods,0011I00001TTE72QAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2223,The Parking Spot,0018W00002Pbr5tQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2224,Franke Tobey Jones,0018W00002H3cjVQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2225,AMOCO Federal Credit Union,0018W00002KPSD4QAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2226,AJM Packaging Corp,0018W00002541wPQAQ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2227,Virginia Green,0018W00001gLdy2QAC,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2228,Monarch Healthcare Management,0018W00002KPjDRQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2229,Highland Homes,0018W00002KPtpyQAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2230,Colorado West Healthcare,0018W00002Pd5N6QAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2231,Energy Distribution Partners,0018W00002H4rYHQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2232,Midway Products,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2233,"the Track Holdings, LLC",,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2234,Agrana,0018W00002KPSEHQA5,Daily,1/1/2025 0:00,0,0,0,0,0,1328,1328,165,165,45706.57153
2235,Ecumen,0011I00000IcignQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2236,ProAmpac,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2237,Hallmark,0018W00001ZNMgiQAH,Daily,1/1/2025 0:00,0,0,0,0,0,13.58,13.58,1,1,
2238,Burgerville,0018W00002KQ844QAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2240,test,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2241,Warehouse Services Inc,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2243,Prestige Administrative Services,0011I00000QNUGzQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2244,American Excelsior Company,0018W00002PdmO7QAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2245,Mary's Woods at Marylhurst,0011I00001Fc7srQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2246,Acme Manufacturing,0018W00002KPnH1QAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2247,Lutheran Social Services,0018W00002PbKEdQAN,Daily,1/1/2025 0:00,0,0,0,0,0,3651,3651,516,516,
2248,Reser's Fine Foods,0011I00001ZLIg0QAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2249,"Ollie's Bargain Outlet, Inc",0018W00002H4RuKQAV,Daily,1/1/2025 0:00,0,0,0,0,0,12709.5,12709.5,1998,1998,
2250,Arandell Corporation,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2251,Flambeau,0018W00002H4HHNQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2252,GoHealth,0018W00001sjC37QAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2253,Property Solutions Group,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2255,Ray Carroll County Grain Growers,0018W00002VfAz9QAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2256,Grace Management,0018W00001shoGAQAY,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2257,Classic Collision,0018W00002U7U05QAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2259,THE CORKEN STEEL PRODUCTS COMPANY,0018W00002Pb7Z2QAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2260,Car Sound Exhaust System Inc,0018W00002KQ82SQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2261,Wholesum,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2262,Morningside Ministries,0018W00002H3gmOQAR,Daily,1/1/2025 0:00,0,0,0,0,0,653.81,653.81,81,81,45706.67569
2263,CoralTree Hospitality Group LLC,0018W00002Pb7diQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2264,Krapf Group,0011I00001ZLKJFQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2265,Riverside Health System,0011I00001ZL5ExQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45571.88819
2266,YMCA of Central Kentucky,0018W00002KPOmcQAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2267,Amports,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2268,Sutton Trucking,0018W00002PciUAQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2269,Janus Youth,0018W00002U7ZOKQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2270,United Methodist Memorial Home,0018W00002VeWSOQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2271,The Marcus Corporation,0011I00001TUdLwQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2272,Legacy Senior Living,0018W00002Pcn7DQAR,Daily,1/1/2025 0:00,0,0,0,0,0,2892.53,2892.53,383,383,45707.42431
2273,PartnerHero,0018W00002VfAzsQAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2274,UKG Test Earnings,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45357.86736
2275,Midlands Packaging Corporation,0018W00002XUbHNQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2276,Plastic Omnium Auto Exteriors,0018W00002KPbqAQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2277,Olive Crest,0018W00002EmuoDQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2278,Plastic Omnium Auto Inergy,0018W00002Ve1k2QAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2279,YMCA of Central Ohio,0018W00002TAEJiQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2282,HCF Management,0011I00001FcFdAQAV,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2284,Kingspan,0018W00002DM3jnQAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2285,Senior Living Communities DBA Maxwell Group,0011I00000Cd1wJQAR,Daily,1/1/2025 0:00,0,0,0,0,0,285.18,285.18,38,38,45706.73681
2286,LSS of Wisconsin and Upper Michigan,0018W00002DLttUQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2287,Vineyard Vines,0011I00001ZLvrjQAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2288,Vineyard Brothers LLC,001Ro000008VvYYIA0,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2289,Stonegate Senior Living,0018W00002KQWbfQAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45420.82847
2290,Vineyard Vines Retail LLC,001Ro000008VYDrIAO,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2291,"SASR Workforce Solutions, LLC",0018W00002PIXbnQAH,Daily,1/1/2025 0:00,0,0,0,0,0,63.2,63.2,9,9,45706.55
2292,Rosecrance,0018W00002VeIQMQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2293,Broan NuTone,0018W000027iaTTQAY,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2294,EmpRes by Evergreen,0018W00002XXrhzQAD,Daily,1/1/2025 0:00,0,0,0,0,0,12656,12656,1582,1582,45707.47083
2295,Padagis,0018W00002PdUynQAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2296,Lifespark,0018W00002XXRlSQAX,Daily,1/1/2025 0:00,0,0,0,0,0,4195.87,4195.87,616,616,45706.82014
2297,Honor Credit Union,0018W000027iZLDQA2,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2298,Coordinated Services Management,0018W00002VfACRQA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2299,Esch Construction,0018W00002VenamQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2300,Trussworks Inc,0018W00002XVzQSQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2301,PacSun,0018W00002XXOiFQAX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2302,Clean View Auto Wash,0018W00002XXhMWQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2303,PS Trucking,0018W00002XXDNnQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2305,Bridgewater Home,0018W00002XVzRpQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2306,Carpenter Co,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2307,"McCormack Baron Management, Inc",0018W00002KPXv1QAH,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2309,CBM,001Ro000008Y7yXIAS,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2311,National Lutheran Communities and Services,0018W00002EmooTQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2312,CJ Logistics,0018W00001skMj4QAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2313,Landscape Forms Inc,0018W00002XUgLdQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2315,"Progressive Healthcare Providers/Fern Park, LLC",001Ro000009yv7yIAA,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2316,"Progressive Healthcare Providers/Alabama, Inc",001Ro000009ywqNIAQ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2317,Catholic Guardian Services,0018W000027k73KQAQ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2319,"Home and Environment for Living and Programs, Inc",001Ro000009yvXoIAI,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2320,The Haartz Corporation,0018W00002DLQXRQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2321,Chandler Signs,001Ro00000BVJXuIAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2322,Bug Busters,0018W00002U6nz9QAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2323,Wings Financial Credit Union,0018W00001gJegnQAC,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45485.7875
2324,Flack Global Metals,0018W00002DMPVEQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2325,Foulkeways of Gwynedd,0018W00002XXmjMQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2326,Hillsdale Hospital,0018W00002XXhQOQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2327,Pattison ID,0018W00002KPvqVQAT,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,45438.76181
2328,Ascentist Healthcare,0018W00002XUuL1QAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2329,Restoration Hardware,0018W00002PbG0HQAV,Daily,1/1/2025 0:00,0,0,0,0,0,41176,41176,5147,5147,45707.47083
2330,Cooper Farms,0018W0000229u61QAA,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2332,University Hospitals Cleveland,0018W00001ZNbopQAD,Daily,1/1/2025 0:00,0,0,0,0,0,148942.04,148942.04,16591,16591,45707.05903
2333,YMCA of Greater Twin Cities,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2334,CONAM Management Corporation,0018W00002H3axXQAR,Daily,1/1/2025 0:00,0,0,0,0,0,9736.99,9736.99,1209,1209,45707.23611
2335,Horizon Health Services,0018W00002DMGJtQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2336,Southwest Human Development,0018W00002Vf6VVQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2338,Bitcoin Depot,0018W00002XXDNxQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2339,savAtree,001Ro00000AN3UCIA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2340,Rohrer,001Ro0000092Wl8IAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2341,Primex Farms,0018W00002H3lPmQAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2342,Country Dairy,001Ro00000BUKREIA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2343,Tribe 9 Foods,0018W00002XXTZQQA5,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2344,Wedgewood Village Pharmacy,001Ro000009QpHwIAK,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2346,Ranken Jordan Pediatric Bridge Hospital,001Ro000009uZ17IAE,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2347,NELSON Global,001Ro00000BRIH3IAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2348,Wire Mesh Corp,001Ro00000DEnKkIAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2349,RPM Living,0018W00002Vf6XHQAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2350,Donohoe,001Ro00000BR3ebIAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2351,American Freight,0018W00002Vf86gQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2353,Poydras Home,0011I00001ZMOAuQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2354,Roseburg Forest Products,0018W00002H4lBrQAJ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2355,Express Wash Concepts,001Ro000008XadTIAS,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2356,Frank Donio Inc,001Ro00000DEb1qIAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2357,Tend,001Ro00000C6CJ7IAN,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2358,Pries Enterprises,001Ro00000FpF7dIAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2359,Waukegan Tire and Supply,001Ro00000H8OZgIAN,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2360,Texhoma Christian Care Center,001Ro00000F5aFUIAZ,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2361,Cactus Wellhead,0018W00002H4K1hQAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2362,Genting Americas Inc,0018W00002H3xgLQAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2366,"GSF USA, Inc",0018W00002XXFaKQAX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2367,Independent Stave Company,001Ro00000DUiigIAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2368,HireRight LLC,0018W00002XUXXxQAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2370,Bloomington Cooperative Services,001Ro00000IUWY4IAP,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2371,Daikin,001Ro00000BrJqzIAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2372,Covenant Health,0011I00001ZKoTAQA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2373,Valley Hope Association,0018W00001ZNcA9QAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2374,Access Services,0011I00001ZKoXcQAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2375,IDI Distributors,0011I00001TVO0QQAX,Daily,1/1/2025 0:00,0,0,0,0,0,1022,1022,127,127,45707.48542
2377,Goodwill Industries of KYOWVA Area Inc,001Ro00000EgCBFIA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2378,JACK Entertainment,0018W00002VfB2DQAV,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2379,Valley Forge Flag Company,001Ro00000IV8zxIAD,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2380,Daiso,001Ro00000CTIfTIAX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2381,Leslie's Poolmart Inc,0018W00002Vf71oQAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2382,Aris Solutions Inc,001Ro00000HAzZuIAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2383,Residential Opportunities Inc,001Ro00000GvDp3IAF,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2384,Gobble-Fite Lumber Co Inc,001Ro00000Ie38JIAR,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2385,Target Logistics Management LLC,001Ro00000DvVHMIA3,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2386,Restaura,0018W00002XXdF4QAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2388,Rehabilitation Hospital of Indiana,001Ro00000JLuHCIA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2389,Product Card 4,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2390,Trio Healthcare,001Ro00000L1lk0IAB,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2391,Mardens Inc,001Ro00000HU2N4IAL,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2392,Cascadia,001Ro000008XgogIAC,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2393,Miami Jewish Health Systems,0011I00001ZL2OUQA1,Daily,1/1/2025 0:00,0,0,0,0,0,1976,1976,247,247,45707.49653
2394,Riverview Lutheran Retirement Community of Spokane,001Ro00000KwEGwIAN,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2395,Erie Events,001Ro00000EkMGrIAN,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2396,Links Unlimited,001Ro00000IUdETIA1,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2397,TestDemoAccount,,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2398,Enviro Resources II Inc,001Ro00000GZO7QIAX,Daily,1/1/2025 0:00,0,0,0,0,0,0,0,0,0,
